Id,Label,timeset,attr_type,global_occurrences,attr_2,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,strongcompnum,isperiphery,iscenter,Cluter-ID,Cluster,modularity_class,stat_inf_class,clustering,eigencentrality
username_1fd69cbf09dc6b9381379e5d1413d5fc,seanongley,,username,2,386121629,Sean ⚡️,"Me/We. Civil libertarian decentralist, bitcoiner/trader, producer at heart, musician for life. New Owner @HeldGear. Relaunching @THRUMedia. All tweets are mine.","Philadelphia, PA",414,289,13901,1466856877640278016,1466856877640278016,en,2021-12-03 19:48:27+00:00,RT @tapeopmag: RIP Alvin Lucier. You will be missed. https://t.co/8OAtrr7Qss,13,0,0,0,[],[],tapeopmag,Alvin Lucier,https://tapeop.com/interviews/130/alvin-lucier/,[],1466093456267177985,138919465,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.000652,0.000155,2,2657,false,false,948,74,760,209,0,0
username_83114fbcab775e6813950d59a1ad87dd,sebastianisaway,,username,2,1243690777169088512,sebastian,hen’s ear recordings. new job history and DREAMSLUM tapes coming fall 2022,"georgia, usa",113,235,1973,1466157225760722944 | 1466157303061700608,1466157225760722944 | 1466157303061700608,en,2021-12-01 21:28:17+00:00 | 2021-12-01 21:28:35+00:00,RT @_GregStuart: One of the best to ever do it. RIP Alvin Lucier. https://t.co/RgBrFoVGEC | RT @concretetapes: Alvin Lucier has left the room.,32 | 5,0,0,0,[],[],_GregStuart | concretetapes,Alvin Lucier,[] | https://twitter.com/_GregStuart/status/1466117818483720205/photo/1,[],1466085599044067335 | 1466117818483720205,705887235829276673 | 772605147079856128,retweeted,0,2,2,0,2,2,11,1,1,0,0,0.001396,0.000155,2,2658,false,false,948,46,302,437,0,0
username_4adce1be298a6ff46946c75e0f1df21a,sebaxxxtian,,username,2,6115852,Bada Bing Laden,graves decires de aguda intuicion,"buenos aires, argentina",1655,1568,92455,1466104434132463616 | 1466143314718175232,1466104434132463616 | 1466143314718175232,en,2021-12-01 17:58:30+00:00 | 2021-12-01 20:33:00+00:00,"RIP alvin lucier  https://t.co/Nt4ed6dD1X | RT @robinrimbaud: For anyone interested in sonic arts and experimental music, then these two books by the late Alvin Lucier remain absolute…",0 | 59,0,0,0,[],[],[] | robinrimbaud,Alvin Lucier | alvin,[] | https://www.clarin.com/revista-enie/escenarios/alvin-lucier-fraseos-tartamudo-precoz_0_NmtAAmmsU.html,[],1466104500205281283 | [],21600839 | [],[] | retweeted,0,1,1,0,1,1,9,1,1,0,0,0.006342,0.000155,2,2659,false,false,948,2,456,985,0,0
username_f17fc0f575a3efcd2cd44109f3392a2d,sebchan,,username,3,14334974,Seb Chan,Museums|music|media|monsters|mayhem / @acmi @acmilabs formerly @cooperhewitt @cooperhewittlab @maasmuseum / early days @cyclicdefrost & @subbasssnarl / he/him,Earth,10495,2342,25361,1466130291701915648 | 1467412266295250944,1466130291701915648 | 1467412266295250944,en,2021-12-01 19:41:15+00:00 | 2021-12-05 08:35:22+00:00,RT @NormalComposers: Alvin Lucier sitting in a garden.   RIP Alvin Lucier (1931 - 2021) https://t.co/IBaEhH68NK | RT @cyclicdefrost: Championing Sonic Phenomena as Music – A personal obituary for Alvin Lucier (1931-2021) by Cat Hope https://t.co/JGhcv7B…,15 | 303,0,0,0,[],[],NormalComposers | cyclicdefrost,"Alvin Lucier | Alvin Lucier, Alvin Lucier",[] | https://twitter.com/NormalComposers/status/1466123599157334029/photo/1,[],1466123599157334029 | 1467398963431096329,139307942 | 2358169944,retweeted,0,2,2,0,2,2,11,1,1,0,0,0.055104,0.000155,2,2660,false,false,948,59,325,449,0,0
username_9341da180a52ecd6de49f47cbf4c2024,seckswrecks,,username,1,30175085,Seckswrecks,video games | speedruns | MidwestSpeedfest | internet comedian | no beats for sale | parody account | they/* | Views and opinions my own,Minnesota,1031,1412,73291,1466102014945992704,1466102014945992704,en,2021-12-01 17:48:53+00:00,"RT @EdSunspot: I heard Alvin Lucier's ""I Am Sitting in a Room"" on college radio as a teenager and it completely changed my understanding of…",41,0,0,0,[],[],EdSunspot,"Alvin Lucier, I Am Sitting in a Room",[],[],1466093023968776209,332869492,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.001184,0.000155,2,2661,false,false,948,20,270,522,0,0
username_9d9103e8f9a925dcf41c529155dfa019,secretary_usuge,,username,2,95663634,帰ってきた書記長,a.k.a うすげ／my hair is bald／調子悪くてあたりまえ／#聴き記／音楽聴き、ラジオ聴き、最近ちょっと土いじり,[],100,68,30285,1467378341926010880,1467378341926010880,ja,2021-12-05 06:20:33+00:00,RT @canD_chewZ: 先日亡くなられた実験音楽の大巨人Alvin Lucierの1976年作 「BIRD AND PERSON DYNING」 と 東京都立町田高校の1983年作 「第17回 合唱祭」 https://t.co/m4fXQyOT7k,20,0,0,0,[],[],canD_chewZ,"Alvin Lucier, BIRD AND PERSON DYNING, 東京都立町田高校, 第17回 合唱祭","https://twitter.com/canD_chewZ/status/1467375093307539459/photo/1, https://twitter.com/canD_chewZ/status/1467375093307539459/photo/1",[],1467375093307539459,621190058,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.000026,0.000155,2,2662,false,false,948,34,401,399,0,0
username_352f4e56892f2c6b650625a8a683c947,secretflix,,username,2,3256693527,Chris Kennedy,"Info on my independent film programming and filmmaking, as well as occasional blasts about the Liaison of Independent Filmmakers of Toronto.","Toronto, Ontario",1158,921,9107,1466193663202144256 | 1466475583483912192,1466193663202144256 | 1466475583483912192,en,2021-12-01 23:53:04+00:00 | 2021-12-02 18:33:19+00:00,"RT @johndankosky: Stop to read a story about an incredible life that intersected with, and influenced, some of the greatest experimental ar… | RT @thewiremagazine: Alvin Lucier 14 May 1931–1 December 2021  To mark the death of Alvin Lucier on 1 December we have made our 2004 cover…",58 | 8,0,0,0,[],[],johndankosky | thewiremagazine,"Alvin Lucier, Alvin Lucier | []",[],[],1466191186457153540 | 1466474967747465220,170456179 | 20048111,retweeted,0,2,2,0,2,2,11,0.666667,0.75,0,0,0.001673,0.000155,2,2663,false,false,948,53,449,280,0,0
username_fc2e1f355c032487ad09acb20d6dac86,sedllak,,username,1,12110762,ˢᵉᵈˡˡᵃᵏ,"Konec bojů, radost v oku. Všichni pijí Pepkoloku.",Košíře,101,207,1866,1466104082578427904,1466104082578427904,en,2021-12-01 17:57:06+00:00,RT @NormalComposers: Alvin Lucier sitting in a garden. https://t.co/OOa1w1vEiZ,205,0,0,0,[],[],NormalComposers,Alvin Lucier,https://twitter.com/NormalComposers/status/1419415906141212673/photo/1,[],1419415906141212673,2358169944,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.054403,0.000155,2,2664,false,false,948,963,843,449,0,0
username_43e0a5256525275917b2cbc8aff84156,seelisiili,,username,1,761193064245387264,🦔🦔🦔,"Seeli (they/them). 30 year old white nonbinary millennial. wants to hug every cat. taste in music all over the place, literally. not a big fan of war. FI/ENG.",Finland,285,675,22998,1466100682130399232,1466100682130399232,en,2021-12-01 17:43:36+00:00,RT @ResonanceFM: Alvin Lucier RIP. Here he is at rest on the eve of the epochal 2004 Feedback: Order from Noise UK tour w. @toshimarunakam…,12,0,0,0,[],[],"ResonanceFM, toshimarunakam","Alvin Lucier, Noise UK",[],[],1466096289708400651,20512075,retweeted,0,2,2,0,2,2,11,0.75,0.833333,0,0,0.000007,0.000155,2,2665,false,false,948,44,73,135,1,0
username_35a7f3151714cd632060e051f709e5a8,selectordotnews,,username,2,878567418439663616,Selector,"The Electronic Music Journal. Explore stories, sounds, tech and more at https://t.co/vtPQlwGhqS.",[],387,148,1598,1466798844977553408,1466798844977553408,en,2021-12-03 15:57:51+00:00,RIP Alvin Lucier.  Full story: https://t.co/h841S4CQ5J,0,0,0,0,[],[],[],Alvin Lucier,https://selector.news/2021/12/03/alvin-lucier-dies-obituary/,[],[],[],[],0,0,0,0,0,0,-1,0,0,0,0,0,0.000155,758,2666,false,false,758,964,756,824,0,0
username_716c5e39a42dc7faa08ce060533eef6a,selengulun,,username,1,159801019,Selen Gülün,"セレン・ギュリュン Sesleri organize eder, kayıt edip ortama bırakır. | Musician and a friendly person. For albums and singles https://t.co/oQ6VTY4YjS follow @ikimuzik","İstanbul, Türkiye",39635,1679,34540,1466163250337402880,1466163250337402880,en,2021-12-01 21:52:13+00:00,RT @robinrimbaud: Farewell to composer Alvin Lucier (1931 - 2021) whose work taught us so much about the very act of listening as much as t…,94,0,0,0,[],[],robinrimbaud,Alvin Lucier,[],[],1466099142023950342,21600839,retweeted,0,1,1,0,1,1,9,1,1,0,0,0.006342,0.000155,2,2667,false,false,948,2,456,985,0,0
username_958b1e7982098b5b2a949006c3e98cf8,selfeaterbb,,username,1,1397107154113466368,bydlov fella,,[],5,215,33,1466362224201637888,1466362224201637888,en,2021-12-02 11:02:52+00:00,RT @NormalComposers: Alvin Lucier sitting in a garden.   RIP Alvin Lucier (1931 - 2021) https://t.co/IBaEhH68NK,303,0,0,0,[],[],NormalComposers,"Alvin Lucier, Alvin Lucier",https://twitter.com/NormalComposers/status/1466123599157334029/photo/1,[],1466123599157334029,2358169944,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.054403,0.000155,2,2668,false,false,948,0,843,449,0,0
username_a473b3baedb0aa1b77d480228103a800,selfliberated,,username,1,155634911,davidovitch,The death of dogma is the birth of morality.   Buddhist. Dadaist. Settler. Burning bridges one day at a time.,[],804,929,14002,1466299884579950592,1466299884579950592,en,2021-12-02 06:55:09+00:00,RT @ADASpota: The brilliant American composer Alvin Lucier passed today.   An influential experimental composer whose works focused less on…,7,0,0,0,[],[],ADASpota,Alvin Lucier,[],[],1466240745799663618,2592003404,retweeted,0,1,1,0,1,1,11,0.5,0.555556,0,0,0,0.000155,2,2669,false,false,2,69,461,424,0,0
username_ee067226bc32da944a8546b23fa2d189,semirzeki,,username,1,1522739192,Something Something,"Theatre, dramaturgy, literature, philosophy, politics, neuroscience. (RT mostly) 🇹🇷🇩🇪🇺🇸KADIN HAKLARI HEMEN-Women rights now",[],981,4985,81826,1466183854801264640,1466183854801264640,en,2021-12-01 23:14:06+00:00,RT @Daily_Express: Composer and experimental musician Alvin Lucier dies aged 90 as ex-wife pays tribute https://t.co/xRYdj2e5DO https://t.c…,3,0,0,0,[],[],Daily_Express,Alvin Lucier,https://www.express.co.uk/celebrity-news/1529998/Alvin-Lucier-dead-death-composer-experimental-musician-ex-wife-Mary-Lucier-tribute-news,[],1466176532448112642,17895820,retweeted,0,1,1,0,1,1,12,0.666667,0.75,0,0,0.000031,0.000155,2,2670,false,false,948,77,355,215,0,0
username_f048556cfcc1dbd87823dc46a0fabcbf,sendaivol1,,username,1,1717421672,volume1(ver.),'98年頃より営業の中古レコ屋「vol.1」をダブワイズしたヴォリュームワン・ヴァージョン。 ナニかあるのか？ナニもないのか？  ●営業時間 : 11am-7pm  ●不定休(休業日は随時ツイート)  ●通販: volume1.ver@gmail.com,〒980-0804 仙台市青葉区大町2-14-11ファーストステージ1-301,1004,655,24267,1466254652379328512,1466254652379328512,en,2021-12-02 03:55:25+00:00,R.I.P. Alvin Lucier. https://t.co/1DyqZECa94,0,0,2,0,[],[],[],Alvin Lucier,"https://twitter.com/sendaivol1/status/1466254652379328518/photo/1, https://twitter.com/sendaivol1/status/1466254652379328518/photo/1, https://twitter.com/sendaivol1/status/1466254652379328518/photo/1, https://twitter.com/sendaivol1/status/1466254652379328518/photo/1",[],[],[],[],0,0,0,0,0,0,-1,0,0,0,0,0,0.000155,759,2671,false,false,759,965,757,825,0,0
username_7a848833378cac83035888425c143e96,sendreceivefest,,username,2,74020131,send + receive,"Annual International festival for sound art & experimental music in Winnipeg, Canada. V24 September 22-24 2022.",Winnipeg/Treaty 1 territory,817,534,964,1466139913594843136 | 1466140175147450368,1466139913594843136 | 1466140175147450368,en,2021-12-01 20:19:29+00:00 | 2021-12-01 20:20:31+00:00,"Missing the inestimable brilliance of Alvin Lucier today. It’s impossible to imagine doing what we do without his music and thought, his life and inspiration. Thank you, thank you, thank you Alvin Lucier. https://t.co/paxsoruaKQ | RT @greenhousedrone: RIP Alvin Lucier. I never met him, but I did have the immense honour of co-presenting his composition Criss-Cross @sen…",3,0,0 | 9,0,[],[],[] | greenhousedrone,"Alvin Lucier, Alvin Lucier | Alvin Lucier, Criss",[] | https://twitter.com/sendreceivefest/status/1466140175147450370/photo/1,[],1466106330356330497 | [],1074565465 | [],[] | retweeted,3,1,4,3,1,4,11,1,1,1,0.000023,0.000395,0.001952,2,1197,false,false,948,22,760,947,0.166667,0.013569
username_98f36eea0ed55ed162b76c70911629d9,sentient_state,,username,1,1003678773726859264,SENTIENT STATE,welcome to the sentient state,"Brooklyn, NY",74,369,525,1466404566291959808,1466404566291959808,en,2021-12-02 13:51:07+00:00,"RT @NTSlive: Instructions for Alvin Lucier's influential sound art performance ""I am sitting in a room"", 1970. ⁣ https://t.co/RArqtKfPor",49,0,0,0,[],[],NTSlive,Alvin Lucier,https://twitter.com/NTSlive/status/1466286011542085632/photo/1,[],1466286011542085632,240439135,retweeted,0,1,1,0,1,1,11,0.666667,0.75,0,0,0.00109,0.000155,2,2672,false,false,948,11,542,459,0,0
username_5142cc24fd8e5a97afe33e1e71361015,sephirothtlts,,username,1,1398443340484562944,lyn 𒉭,"I listen to indie country, I’m not registered to vote, and I can’t drive",The Future of What,2181,1788,34572,1466170629925871616,1466170629925871616,en,2021-12-01 22:21:32+00:00,"RT @electricalWSOP: It is a cliche to name a ""genius"" who ""changed"" music, listening or recording for everyone who followed. Often it is a…",63,0,0,0,[],[],electricalWSOP,[],[],[],1466120410890752006,141099983,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.002077,0.000155,2,2673,false,false,948,9,278,333,0,0
username_6a6456bf94431c51f9bf3da4cd98f654,seppietheone,,username,1,156860087,Jo Zanders,"Professional seeker of body, mind and soul.","Sint-Martens-Latem, Belgium",33,140,514,1466284985959264256,1466099142023950336,en,2021-12-02 05:55:57+00:00,@robinrimbaud How sad. I read 109 last year - thanks to you - so I’ll order the other one right away. Works perfectly with AppleMusic as almost all works are available. My playlist of 109 open for public listening : https://t.co/4fc7nHjLle,0,1,1,0,21600839.0,"{'full_name': 'Sint-Martens-Latem, België', 'id': '66718d5e0d38e7f0'}",robinrimbaud,AppleMusic,https://music.apple.com/be/playlist/music-109-notes-on-experimental-music-alvin-lucier/pl.u-pMylDjLSExvWG,[],1466099142023950342,21600839,replied_to,0,1,1,0,1,1,9,1,1,0,0,0.006342,0.000155,2,2674,false,false,948,2,456,985,0,0
username_4142ab890a893fe1e0f2e992b0b0ab03,sepulchra,,username,2,20070616,Michael Raphael,"Sound Effects, radio, audible things. I operate the SFX Website https://t.co/nkWX8bYQ5A and blog here: https://t.co/Qw5wm9dnAv",[],4107,2561,16354,1466199769387343872 | 1466545728159830016,1466199769387343872 | 1466545728159830016,en,2021-12-02 00:17:20+00:00 | 2021-12-02 23:12:03+00:00,RT @NormalComposers: Alvin Lucier sitting in a garden. https://t.co/OOa1w1vEiZ | Well said @robinrimbaud. I was lucky to record Alvin Lucier in conversation with Stephen Vitiello back in 2002 maybe? What a brilliant and truly generous individual. https://t.co/q1epFeMwDo,0 | 205,0,0 | 1,0,[],[],NormalComposers | robinrimbaud,"Alvin Lucier | Alvin Lucier, Stephen Vitiello",https://twitter.com/NormalComposers/status/1419415906141212673/photo/1 | https://twitter.com/robinrimbaud/status/1466099142023950342,[],1419415906141212673 | 1466099142023950342,21600839 | 2358169944,quoted | retweeted,0,2,2,0,2,2,9,1,1,0,0,0.060745,0.000155,2,2675,false,false,948,2,456,449,0,0
username_ef99769044b746cf4e52b24b660dd1be,serodio75,,username,1,562473624,Serodio,,"Santa Maria da Feira, Portugal",53,392,1877,1466110051001712640,1466110051001712640,en,2021-12-01 18:20:49+00:00,RIP Alvin Lucier 🖤 https://t.co/MIdOBmcJO5,0,0,1,0,[],[],[],Alvin Lucier,https://twitter.com/Serodio75/status/1466110051001712649/photo/1,[],[],[],[],0,0,0,0,0,0,-1,0,0,0,0,0,0.000155,760,2676,false,false,760,966,758,826,0,0
username_799d6a945842384d6b029005a5a6dfd6,sevenfour777,,username,7,127040320,7:4🧙‍♂️,meditation and/or music...gotta day job too. sprinkle some microtones on top for extra joy.,[],713,2255,13501,1466085118632767488 | 1466161496489082880 | 1466213345959288832 | 1466226617877995520 | 1466353418897874944 | 1466554267188314112 | 1466599081585876992,1466085118632767488 | 1466161496489082880 | 1466213345959288832 | 1466226617877995520 | 1466353418897874944 | 1466554267188314112 | 1466599081585876992,en | es,2021-12-01 16:41:45+00:00 | 2021-12-01 21:45:15+00:00 | 2021-12-02 01:11:17+00:00 | 2021-12-02 02:04:01+00:00 | 2021-12-02 10:27:53+00:00 | 2021-12-02 23:45:59+00:00 | 2021-12-03 02:44:03+00:00,"Alvin Lucier https://t.co/MVpIGufosg | RT @Marcissist: First mention of Alvin Lucier in the NYT, August 28, 1963 https://t.co/Ni32QySlCP | RT @mjleach7: I only shared a bill with Alvin Lucier once, but my favorite headline came from it.  Composers at festival make sound, not mu… | RT @nprmusic: From music made from brain waves to gamelan instruments reworked for amplifiers and loudspeakers, Alvin Lucier rewired how we… | RT @philipglass: Remembering Alvin Lucier. New York, March 1995 Photo by Betty Freeman https://t.co/sGMM8N4dXB | RT @robinrimbaud: Farewell to composer Alvin Lucier (1931 - 2021) whose work taught us so much about the very act of listening as much as t… | take care Alvin Lucier. https://t.co/AAEHpFWeKX",0 | 12 | 18 | 22 | 24 | 94,0,0 | 10 | 4,0,[],[],Marcissist | [] | mjleach7 | nprmusic | philipglass | robinrimbaud,"Alvin Lucier | Alvin Lucier, NYT | Alvin Lucier, New York, Betty Freeman",[] | https://twitter.com/Marcissist/status/1466430030569951245/photo/1 | https://twitter.com/philipglass/status/1466432542790361105/photo/1 | https://twitter.com/sevenfour777/status/1466085118632767489/photo/1 | https://twitter.com/sevenfour777/status/1466353418897874946/photo/1,[],1466099142023950342 | 1466104850341670920 | 1466225630878613504 | 1466430030569951245 | 1466432542790361105 | [],13784592 | 14951902 | 21600839 | 386021243 | 4547862809 | [],[] | retweeted,0,5,5,0,5,5,9,0.857143,0.916667,0,0,0.010342,0.000155,2,2677,false,false,948,50,275,468,0,0
username_85e6f0a505ea568bcc9f769c93c8542d,sewing_machinez,,username,1,112105523,Max Horwich,Music. Iced coffee. Good vibes. Questionable decisions.,"Brooklyn, NY",443,1852,4282,1466350966672965632,1466350966672965632,en,2021-12-02 10:18:08+00:00,"RT @GoodWillsmith: rest in peace Alvin Lucier. he leaves behind decades of boundary pushing sound &amp; (post-)musical works, experiments that…",18,0,0,0,[],[],GoodWillsmith,Alvin Lucier,[],[],1466091896552542214,480987986,retweeted,0,1,1,0,1,1,10,0.358491,0.418421,0,0,0.000432,0.000155,2,2678,false,false,948,14,178,378,0,0
username_91e510f144bded6d986647c57a046053,sfiorata82,,username,1,312632459,sfiorata,Sceneggiatrice ~ Blogger ~Scrivo e pubblico notizie di cinema ~ #sfiorata,"Roma, Lazio",511,257,132824,1466413028350517248,1466413028350517248,en,2021-12-02 14:24:45+00:00,"RT @guardian: Alvin Lucier, American avant-garde composer, dies aged 90 https://t.co/DIeC7KJZug",29,0,0,0,[],[],guardian,Alvin Lucier,https://www.theguardian.com/music/2021/dec/01/alvin-lucier-american-avant-garde-composer-dies-aged-90?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1638395473,[],1466163262580477964,87818409,retweeted,0,1,1,0,1,1,12,1,1,0,0,0.000442,0.000155,2,2679,false,false,948,21,355,215,0,0
username_66aa99d524c4c5214d22e4ffeaf61e5a,sfraunberger,,username,1,3826130243,Stefan_Fraunberger,the luggage of birds   home of reverse cosmology and official #hearafter,"Wien, Österreich",50,79,62,1466150466585337856,1466150466585337856,en,2021-12-01 21:01:25+00:00,RT @NormalComposers: Alvin Lucier sitting in a garden.   RIP Alvin Lucier (1931 - 2021) https://t.co/IBaEhH68NK,303,0,0,0,[],[],NormalComposers,"Alvin Lucier, Alvin Lucier",https://twitter.com/NormalComposers/status/1466123599157334029/photo/1,[],1466123599157334029,2358169944,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.054403,0.000155,2,2680,false,false,948,0,843,449,0,0
username_03df9adbbddc9fcd4a41000d9fe27b71,sfrussell,,username,2,35766930,S😷,,"Cleveland, OH",100,58,8583,1466921400350957568,1466921400350957568,en,2021-12-04 00:04:50+00:00,Aww man rip Alvin Lucier,0,0,0,0,[],[],[],Alvin Lucier,[],[],[],[],[],0,0,0,0,0,0,-1,0,0,0,0,0,0.000155,761,2681,false,false,761,967,759,827,0,0
username_840d93a8e9d15b900708b9845fcec68d,shadownlite,,username,1,12748182,shadownlite,"Photographer. Artist. Constant reader. Watcher of movies. Lover of music. Traveler on this road called life. Feet on the ground, eyes looking up at the stars.",Washington State,1524,2157,230135,1466212124636581888,1466212124636581888,en,2021-12-02 01:06:26+00:00,RT @nytimesarts: The composer Alvin Lucier began many of his projects by wondering what kinds of sounds would emerge from a specific proces…,11,0,0,0,[],[],nytimesarts,Alvin Lucier,[],[],1466211972064718849,1440641,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.000962,0.000155,2,2682,false,false,948,19,396,408,0,0
username_d1d234c9637d9c324598eebe20149fcd,shaharozeri,,username,4,22872255,ho hum social distancer,hopeless but not serious,fucksville state clown college,893,431,64274,1466101231743549440 | 1466124125907263488 | 1466736290427191296,1466101231743549440 | 1466124125907263488 | 1466736290427191296,en,2021-12-01 17:45:47+00:00 | 2021-12-01 19:16:45+00:00 | 2021-12-03 11:49:16+00:00,RT @DDDrewDaniel: R.I.P. Alvin Lucier. Gutted to hear of this loss to experimental music. If you want a path into the work and haven't yet… | RT @NormalComposers: Alvin Lucier sitting in a garden.   RIP Alvin Lucier (1931 - 2021) https://t.co/IBaEhH68NK | RT @avantmusicnews: More on the Passing of Alvin Lucier https://t.co/msAqkpJ8OI,303 | 4 | 98,0,0,0,[],[],DDDrewDaniel | NormalComposers | avantmusicnews,"Alvin Lucier | Alvin Lucier, Alvin Lucier | Alvin Lucier",[] | http://avantmusicnews.com/2021/12/03/more-on-the-passing-of-alvin-lucier/ | https://twitter.com/NormalComposers/status/1466123599157334029/photo/1,[],1466092382059859970 | 1466123599157334029 | 1466735014159294468,1061650514 | 2358169944 | 35846523,retweeted,0,3,3,0,3,3,10,1,1,0,0,0.060328,0.000155,2,2683,false,false,948,82,281,513,0,0
username_668946cdec2adf16ee7f43b872be6d0e,shaneburmania,,username,2,25805941,shane burmania,Music Programmer|The Rest is Noise|Muziekgebouw|Korzo|Wonderfeel,Amsterdam,758,883,5033,1466104491120508928 | 1466127325683077120,1466104491120508928 | 1466127325683077120,en,2021-12-01 17:58:44+00:00 | 2021-12-01 19:29:28+00:00,"RT @NormalComposers: Alvin Lucier sitting in a garden.   RIP Alvin Lucier (1931 - 2021) https://t.co/IBaEhH68NK | RT @derekwalmsley: Devastated to hear of the death of Alvin Lucier. Pieces like Vespers, Clocker and of course I Am Sitting In A Room made…",20 | 303,0,0,0,[],[],NormalComposers | derekwalmsley,"Alvin Lucier, Alvin Lucier | Alvin Lucier, Clocker",[] | https://twitter.com/NormalComposers/status/1466123599157334029/photo/1,[],1466103901103525888 | 1466123599157334029,2358169944 | 27491779,retweeted,0,2,2,0,2,2,10,0.461538,0.597222,0,0,0.056097,0.000155,2,2684,false,false,948,37,850,449,0,0
username_650f82269d0c28a5cc857c09df39f260,shannon_simon,,username,1,571935252,Shannon-Latoyah Simon,Experimental Classical Guitarist | Administrator @benedetti_fdtn | @birmcons BMus Alumnus | @trinitylaban MMus Alumnus | TL Ignite Awardee,"London, England",259,337,228,1466134915590807552,1466134915590807552,en,2021-12-01 19:59:38+00:00,"RT @Cafeoto: RIP to the incredible Alvin Lucier. An artist who we were never able to welcome to perform at OTO, but whose work was performe…",137,0,0,0,[],[],Cafeoto,Alvin Lucier,[],[],1466093937500827659,106808100,retweeted,0,1,1,0,1,1,9,1,1,0,0,0.006641,0.000155,2,2685,false,false,948,3,466,399,0,0
username_0db3716d34aa85462732a16bc4a3cbe4,shantii_books,,username,1,480101161,旅古書 シャンティブックス買取強化中,札幌の古本屋シャンティブックスです。シャンティは、サンスクリット語で、 静寂や平和を意味し、店主はバックパッカーで古本世界に18歳から漬かってます。旅をテーマとして多くのジャンルを取扱います。本＆音盤etc買取してます。まずはご連絡くださいませ。店舗 札幌市東区北18条東1丁目5-1 ローソン隣,札幌市東区沈没地,1066,467,14029,1466353391785840640,1466353391785840640,ja,2021-12-02 10:27:46+00:00,RT @turntokyo: 【訃報】 実験音楽の作曲家であるアルヴィン・ルシエがコネチカット州ミドルタウンで死去した。享年90。ケージ、ライヒ、グラスらと共に現代音楽の領域で活躍。音声および電磁テープのための作品『I Am Sitting in the Room』（69年）は…,51,0,0,0,[],[],turntokyo,"アルヴィン・ルシエ, コネチカット州ミドルタウン, I Am Sitting in the Room",[],[],1466199157920571401,871941185702690817,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.000339,0.000155,2,2686,false,false,948,12,401,872,0,0
username_17574ef9fcc6c88f87bddea08d030864,shanzhaib,,username,2,1368723398600183808,KaiLuen3030,"pixel funk, cosmic dust, feedback...came to make twitter bots but stayed to watch humans share things and spread love.",[],682,819,918,1466237268864102400 | 1466582825197445120,1466237268864102400 | 1466582825197445120,en,2021-12-02 02:46:20+00:00 | 2021-12-03 01:39:27+00:00,RIP Alvin Lucier. | RT @thewiremagazine: Alvin Lucier 14 May 1931–1 December 2021  To mark the death of Alvin Lucier on 1 December we have made our 2004 cover…,0 | 58,0,0 | 1,0,[],[],[] | thewiremagazine,"Alvin Lucier | Alvin Lucier, Alvin Lucier",[],[],1466474967747465220 | [],20048111 | [],[] | retweeted,0,1,1,0,1,1,11,1,1,0,0,0.001574,0.000155,2,2687,false,false,948,15,325,280,0,0
username_a9149874887c7771fb692a3339c73c6a,sharanskywailer,,username,2,707729844637798400,Sharansky Weiler,,[],780,2669,132657,1466502015270408192 | 1466502055372242944,1466502015270408192 | 1466502055372242944,en,2021-12-02 20:18:21+00:00 | 2021-12-02 20:18:30+00:00,RT @GambleLee: Alvin Lucier was an artist who taught me that if you flip the listeners attention from melody and harmony etc to perception… | RT @thewiremagazine: Alvin Lucier 14 May 1931–1 December 2021  To mark the death of Alvin Lucier on 1 December we have made our 2004 cover…,20 | 58,0,0,0,[],[],GambleLee | thewiremagazine,"Alvin Lucier | Alvin Lucier, Alvin Lucier",[],[],1466363877415956481 | 1466474967747465220,20048111 | 423813430,retweeted,0,2,2,0,2,2,11,1,1,0,0,0.002918,0.000155,2,2688,false,false,948,36,325,280,0,0
